student_id;haskell_score;nb_Subs;nb_completeSubs;nb_mockSubs;nb_'Extra'Subs;nb_PointsAwarded;av_styleLength;av_subLength;av_errorLength;av_nmbSuccessTests;nb_SuccessTests;av_DiffRatio;av_CompletedDiffRatio;nb_CompletedMockSubs;av_CompletedStyleLength;nb_Completed'Extra';nb_CompletedPrevYears;av_CompletedPrevYears;nb_CompletedImportance2Subs;av_StyleLengthCompletedImportance2;av_CompletedImportance2SubsDiffRatio;nb_Importance2SuccessTests;nb_Importance3SuccessTests;nb_CompletedImportance3Subs;av_StyleLengthCompletedImportance3;av_CompletedImportance3SubsDiffRatio;nb_completed'Extra'Subs;av_Completed'Extra'SubsDiffRatio;nb_'Extra'SuccessTests;nb_MockSuccessTests;nb_PointsFirst2WeeksHaskell;nb_PointsLast2WeeksHaskell;avdiffDeadline1;nmbrDecemberSubs;nmbrCompleteDecemberSubs;nmbrJanuarySubs;nmbrCompleteJanuarySubs;nmbrSuccessTestsJanuary;nbCompleteOnTimeSubs1;nmbMorningSubsOnTIme;nmbDaySubsOnTIme;nmbNightSubsOnTIme;nmbrAlmostCheat1;nmbrCheat1;nmbrCheatOnTime1;nmbMorningubsOnTImeCompleted;nmbDaySubsOnTImeCompleted;nmbNightSubsOnTImeCompleted;nmbMorningubsOnTImeCompleted1;nmbDaySubsOnTImeCompleted1;nmbNightSubsOnTImeCompleted1;nbMorningCompleteSubs;nDayCompleteSubs;nmbDaySubs;nmbNightSubs;nmbrOctoberSubs;nmbrCompleteOctoberSubs;avNmbrShort_05;avNmbrQuiteShort_075;avNmbrQuiteLong_15;avNmbrLong_2;avNmbrAroundSol_025;avStyleLengthCompltedSubsJanuary;avStyleLengthCompltedSubsOctober;avStyleLength;succes
57885bd8b5915b7a6048a5b5379880bd;9.00;362.00;38.00;127.00;52.00;610.00;605.97;3132.09;292.25;6.30;2280.00;0.81;1.00;15.00;692.84;6.00;9.00;0.24;5.00;1224.00;0.92;370.00;1128.00;15.00;1112.00;1.04;6.00;1.18;371.00;1128.00;0.00;420.00;0.00;174.00;17.00;132.00;15.00;769.00;7.00;0.00;59.00;42.00;68.00;9.00;0.00;0.00;6.00;1.00;0.00;6.00;1.00;3.00;39.00;309.00;73.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;338.00;0.00;634.64;1.00
9d9303891df4e8f96103e6d2c229b34a;9.00;430.00;33.00;175.00;58.00;1561.00;721.49;2547.09;387.82;4.85;2086.00;0.82;0.89;5.00;1285.09;11.00;2.00;0.06;11.00;1838.55;0.76;342.00;853.00;5.00;3474.40;0.99;11.00;0.76;342.00;853.00;0.00;0.00;0.00;83.00;30.00;240.00;16.00;1015.00;7.00;20.00;84.00;0.00;80.00;6.00;0.00;2.00;5.00;0.00;2.00;5.00;0.00;27.00;40.00;432.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1104.00;0.00;645.73;1.00
f31e5ee66cad0ad7756c9baff0d219c6;10.00;581.00;32.00;79.00;133.00;2167.00;328.99;1346.99;358.76;4.90;2848.00;0.81;0.90;0.00;205.12;7.00;0.00;0.00;7.00;140.00;0.88;656.00;101.00;0.00;0.00;0.00;7.00;0.88;656.00;101.00;0.00;0.00;0.00;56.00;1.00;279.00;36.00;1496.00;6.00;67.00;137.00;0.00;105.00;3.00;0.00;2.00;4.00;0.00;2.00;4.00;0.00;14.00;45.00;536.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;104.00;0.00;152.34;1.00
a8032c008ce72adf8b2ec59ca9ad9d0d;10.00;109.00;12.00;5.00;49.00;600.00;570.57;1830.90;215.19;5.24;571.00;0.88;0.95;2.00;763.33;0.00;2.00;0.17;0.00;0.00;0.00;289.00;53.00;2.00;3010.00;0.97;0.00;0.00;289.00;53.00;0.00;0.00;0.00;69.00;2.00;16.00;4.00;72.00;1.00;0.00;15.00;0.00;34.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;1.00;10.00;96.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1999.00;0.00;763.33;1.00
75acf53944365f1f11c197d61d4d49b7;10.00;170.00;35.00;39.00;31.00;3420.00;705.20;3565.72;42.26;8.83;1501.00;0.86;1.00;7.00;679.09;8.00;7.00;0.20;7.00;315.43;0.91;337.00;350.00;7.00;1326.86;0.76;8.00;1.22;338.00;350.00;1540.00;0.00;0.00;36.00;3.00;35.00;7.00;241.00;26.00;33.00;88.00;0.00;16.00;1.00;1.00;5.00;21.00;0.00;5.00;21.00;0.00;8.00;28.00;121.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;907.00;0.00;660.22;1.00
a5d6c046ce258b28b4b5978672158fbe;9.50;782.00;30.00;122.00;193.00;3085.00;922.96;2512.62;463.88;4.40;3437.00;3.93;1.10;3.00;1016.80;9.00;3.00;0.10;8.00;842.50;1.16;562.00;1017.00;3.00;4721.33;0.93;9.00;1.31;563.00;1017.00;0.00;0.00;0.00;190.00;24.00;212.00;26.00;1001.00;16.00;37.00;301.00;28.00;106.00;2.00;0.00;0.00;12.00;4.00;0.00;12.00;4.00;13.00;57.00;727.00;28.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;697.00;0.00;574.32;1.00
1f244c756e07a467135996c80c4c5c5e;8.50;1240.00;48.00;598.00;63.00;1511.00;1305.43;3099.73;416.86;3.88;4810.00;1.34;0.95;18.00;2244.17;3.00;13.00;0.27;3.00;690.67;0.86;409.00;2868.00;18.00;5224.22;0.83;3.00;0.86;409.00;2868.00;0.00;211.00;0.00;877.00;54.00;224.00;10.00;1606.00;7.00;0.00;469.00;0.00;196.00;16.00;5.00;0.00;7.00;0.00;0.00;7.00;0.00;9.00;65.00;1200.00;17.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2960.00;0.00;1483.51;1.00
2ffdc8a45f97425d77d6253b9d4f7a35;9.00;178.00;11.00;164.00;0.00;294.00;896.11;3049.98;270.29;7.24;1288.00;1.45;1.04;10.00;1359.64;0.00;1.00;0.09;0.00;0.00;0.00;0.00;1248.00;10.00;1418.40;1.04;0.00;0.00;0.00;1248.00;0.00;294.00;0.00;125.00;6.00;113.00;11.00;740.00;0.00;0.00;46.00;51.00;34.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;13.00;145.00;51.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;916.00;0.00;832.00;1.00
e4652fbe5b3f9d83da883c17898f7733;9.00;146.00;32.00;31.00;28.00;420.00;596.49;1985.45;208.60;8.77;1280.00;0.84;0.93;1.00;621.75;6.00;11.00;0.34;5.00;1162.40;0.91;150.00;207.00;1.00;2556.00;1.30;6.00;1.18;151.00;207.00;0.00;420.00;0.00;32.00;2.00;256.00;77.00;1688.00;1.00;0.00;15.00;16.00;36.00;8.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;25.00;50.00;163.00;34.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;317.00;0.00;341.62;1.00
6e3aeeb3a55f14853e751ee5956ac588;9.50;865.00;48.00;241.00;96.00;3622.00;678.13;2826.67;371.14;4.74;4104.00;1.61;0.99;0.00;563.83;11.00;0.00;0.00;10.00;1223.20;0.89;653.00;1373.00;0.00;0.00;0.00;11.00;1.04;654.00;1373.00;1540.00;282.00;0.00;294.00;10.00;239.00;22.00;1309.00;29.00;130.00;425.00;1.00;150.00;12.00;7.00;12.00;16.00;1.00;12.00;16.00;1.00;29.00;37.00;644.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;212.00;0.00;441.31;1.00
9c9449805dfdbfeb74aa1a04806f342d;9.00;68.00;12.00;17.00;0.00;0.00;362.41;1540.18;228.35;5.53;376.00;0.78;0.85;0.00;140.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.00;0.00;0.00;0.00;0.00;0.00;0.00;78.00;0.00;0.00;0.00;0.00;0.00;69.00;13.00;377.00;0.00;0.00;0.00;0.00;10.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.00;62.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;152.00;0.00;152.00;1.00
0956c2c7071ae611c2f740e3685ed470;9.00;46.00;19.00;1.00;0.00;360.00;523.13;1179.83;244.52;8.93;411.00;4.68;0.94;0.00;514.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.00;0.00;0.00;0.00;0.00;0.00;0.00;25.00;0.00;0.00;0.00;0.00;0.00;36.00;17.00;233.00;0.00;0.00;0.00;0.00;10.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;19.00;41.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;372.00;0.00;487.83;1.00
8fbf8cca40dcf9e0a345e9398f8dbae5;7.50;639.00;31.00;278.00;0.00;908.00;774.08;2921.15;408.21;4.09;2611.00;0.81;0.99;5.00;417.03;0.00;5.00;0.16;0.00;0.00;0.00;0.00;1276.00;5.00;764.00;0.73;0.00;0.00;0.00;1276.00;0.00;0.00;0.00;0.00;0.00;503.00;33.00;2086.00;6.00;0.00;110.00;0.00;127.00;8.00;3.00;0.00;6.00;0.00;0.00;6.00;0.00;1.00;44.00;654.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;227.00;0.00;302.52;1.00
632b43232d873d41428125ad82156660;7.00;631.00;59.00;505.00;63.00;0.00;1633.09;4672.14;386.14;4.91;3096.00;0.79;1.00;38.00;2824.41;7.00;31.00;0.53;6.00;1268.00;0.87;344.00;2462.00;38.00;4115.89;0.99;7.00;1.30;345.00;2462.00;0.00;0.00;0.00;519.00;75.00;293.00;19.00;1505.00;0.00;0.00;0.00;0.00;109.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;48.00;52.00;530.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2422.00;0.00;1695.25;1.00
19f6ab4d3f019be17885e0785074a582;7.50;485.00;34.00;58.00;0.00;930.00;390.50;1137.42;264.65;4.29;2081.00;0.76;0.91;0.00;461.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;93.00;0.00;0.00;0.00;0.00;0.00;0.00;93.00;156.00;0.00;0.00;190.00;29.00;300.00;35.00;1372.00;5.00;6.00;57.00;0.00;94.00;6.00;2.00;2.00;3.00;0.00;2.00;3.00;0.00;18.00;54.00;548.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;277.00;0.00;266.06;1.00
5929225d27ff4f3388d5592aa4ee0b2a;9.00;400.00;34.00;97.00;53.00;220.00;241.86;2047.20;261.21;5.75;2299.00;2.95;0.98;5.00;179.29;6.00;5.00;0.15;5.00;92.00;0.97;414.00;621.00;5.00;523.20;0.83;6.00;1.23;415.00;621.00;220.00;0.00;0.00;275.00;37.00;217.00;23.00;1197.00;3.00;0.00;42.00;0.00;79.00;5.00;0.00;0.00;3.00;0.00;0.00;3.00;0.00;9.00;51.00;386.00;31.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;131.00;0.00;107.43;1.00
c8490aca3444c7f07bbb9196b47a6042;8.50;516.00;31.00;212.00;47.00;70.00;665.66;2525.89;325.40;4.40;2272.00;0.78;0.93;3.00;759.23;4.00;2.00;0.06;4.00;1736.00;0.96;362.00;570.00;3.00;1454.67;0.84;4.00;0.96;362.00;570.00;0.00;70.00;0.00;173.00;7.00;413.00;44.00;1967.00;0.00;0.00;48.00;0.00;124.00;16.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;54.00;627.00;16.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;522.00;0.00;487.23;1.00
74e0de4c66deaef1edf5d37c01e2a3a8;6.50;327.00;24.00;48.00;0.00;0.00;626.64;3002.59;230.43;3.91;1279.00;0.83;0.94;0.00;258.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;141.00;0.00;0.00;0.00;0.00;0.00;0.00;141.00;0.00;0.00;0.00;0.00;0.00;293.00;23.00;971.00;0.00;0.00;0.00;0.00;59.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.00;20.00;297.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;207.00;0.00;223.00;1.00
04ad12f95a8f67888d46b756b1ce8858;9.50;346.00;25.00;127.00;66.00;2778.00;668.51;2336.01;356.01;5.99;2073.00;0.94;1.06;7.00;666.88;5.00;0.00;0.00;5.00;130.40;0.97;241.00;1002.00;7.00;1793.71;1.26;5.00;0.97;241.00;1002.00;0.00;420.00;0.00;89.00;2.00;72.00;7.00;686.00;7.00;0.00;203.00;0.00;86.00;3.00;3.00;0.00;7.00;0.00;0.00;7.00;0.00;0.00;26.00;366.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1497.00;0.00;651.38;1.00
1d992ccd13885eb240815cc4077a9ff5;6.00;627.00;54.00;213.00;103.00;188.00;425.52;2918.28;317.37;6.11;3830.00;4.66;0.99;13.00;419.26;5.00;13.00;0.24;5.00;1064.80;0.91;441.00;1668.00;13.00;601.54;0.91;5.00;0.91;441.00;1668.00;0.00;188.00;0.00;450.00;91.00;369.00;50.00;2334.00;0.00;0.00;10.00;0.00;110.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;43.00;90.00;543.00;50.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;331.00;0.00;226.38;1.00
a2d54486ab49a2eda2e6acf06fa90fbc;6.50;627.00;30.00;162.00;180.00;3047.00;774.30;2127.94;394.04;4.75;2980.00;0.80;1.02;5.00;993.87;8.00;1.00;0.03;8.00;219.00;0.83;568.00;1496.00;5.00;4649.60;1.25;8.00;0.83;568.00;1496.00;1540.00;420.00;0.00;148.00;5.00;55.00;1.00;357.00;29.00;0.00;391.00;181.00;76.00;1.00;1.00;0.00;23.00;6.00;0.00;23.00;6.00;0.00;24.00;425.00;202.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2540.00;0.00;993.87;1.00
aff8a01f2d11c8dfb0e904d45be863eb;6.00;675.00;22.00;317.00;47.00;1041.00;535.80;2743.31;475.47;2.66;1796.00;0.80;0.92;3.00;384.00;0.00;3.00;0.14;0.00;0.00;0.00;225.00;641.00;3.00;1252.00;0.93;0.00;0.00;225.00;641.00;0.00;0.00;0.00;175.00;10.00;451.00;16.00;875.00;5.00;0.00;116.00;0.00;94.00;4.00;1.00;0.00;5.00;0.00;0.00;5.00;0.00;1.00;38.00;639.00;58.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;426.00;0.00;268.00;1.00
0a5b094d93c01d46bae98ab0f00b83e0;6.50;595.00;14.00;112.00;132.00;590.00;502.16;1586.72;510.14;2.91;1731.00;0.74;0.91;0.00;608.00;3.00;1.00;0.07;3.00;1040.00;0.96;282.00;103.00;0.00;0.00;0.00;3.00;0.96;282.00;103.00;0.00;58.00;0.00;231.00;4.00;98.00;18.00;402.00;3.00;81.00;190.00;0.00;122.00;2.00;0.00;1.00;2.00;0.00;1.00;2.00;0.00;12.00;28.00;548.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;51.00;0.00;239.80;1.00
a9bc2fb22c87ed702ba6917f2190eeb6;6.50;453.00;30.00;89.00;147.00;2518.00;488.27;1894.75;379.62;4.42;2002.00;0.84;0.94;7.00;559.73;6.00;6.00;0.20;6.00;719.33;0.87;495.00;452.00;7.00;347.43;0.95;6.00;0.87;495.00;452.00;1540.00;0.00;0.00;30.00;2.00;181.00;33.00;905.00;17.00;0.00;241.00;68.00;102.00;5.00;4.00;0.00;12.00;5.00;0.00;12.00;5.00;8.00;30.00;328.00;150.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;135.00;0.00;324.60;1.00
2ae178ccd2e0e45f782848aa5077f96d;6.00;303.00;6.00;301.00;0.00;58.00;1008.37;4259.55;392.46;4.76;1443.00;0.66;0.87;6.00;2164.00;0.00;6.00;1.00;0.00;0.00;0.00;0.00;1443.00;6.00;2164.00;0.87;0.00;0.00;0.00;1443.00;0.00;58.00;0.00;38.00;3.00;266.00;3.00;1321.00;0.00;0.00;4.00;0.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;5.00;163.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1240.00;0.00;2164.00;1.00
a4801f22b835fef9a3f5f36204a8a135;6.00;19.00;17.00;0.00;3.00;0.00;242.74;1077.47;13.26;18.89;359.00;0.94;0.94;0.00;245.65;3.00;0.00;0.00;3.00;350.67;0.99;71.00;0.00;0.00;0.00;0.00;3.00;0.99;71.00;0.00;0.00;0.00;0.00;0.00;0.00;19.00;17.00;359.00;0.00;0.00;0.00;0.00;5.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;11.00;13.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;246.00;0.00;245.65;1.00
4852fc67346247828d0b1cb1b32956ae;6.00;413.00;14.00;215.00;0.00;0.00;1140.54;3273.35;315.92;4.08;1685.00;0.72;0.85;4.00;772.29;0.00;4.00;0.29;0.00;0.00;0.00;0.00;1032.00;4.00;1356.00;0.83;0.00;0.00;0.00;1032.00;0.00;0.00;0.00;0.00;0.00;454.00;24.00;1880.00;0.00;0.00;0.00;0.00;56.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;21.00;400.00;43.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;474.00;0.00;473.83;1.00
19c38ee35080ee4b96611e9771b855b2;6.00;665.00;48.00;317.00;0.00;35.00;814.46;2362.20;307.72;5.67;3768.00;0.86;1.00;15.00;939.33;0.00;2.00;0.04;0.00;0.00;0.00;0.00;1894.00;15.00;2380.80;1.25;0.00;0.00;0.00;1894.00;0.00;35.00;0.00;716.00;59.00;166.00;19.00;772.00;0.00;0.00;2.00;35.00;124.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.00;55.00;621.00;128.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;355.00;0.00;579.79;1.00
90c311694ffa983f68144174368f8c9b;6.50;338.00;25.00;99.00;72.00;0.00;540.27;1851.04;252.17;5.51;1862.00;0.81;0.99;4.00;831.84;7.00;2.00;0.08;6.00;2154.67;0.83;321.00;562.00;4.00;908.00;1.02;7.00;1.07;322.00;562.00;0.00;0.00;0.00;0.00;0.00;343.00;28.00;1868.00;0.00;0.00;0.00;0.00;70.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.00;19.00;215.00;76.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;745.00;0.00;744.86;1.00
5302a5b325d54a654c0ffeedad586cba;4.00;608.00;25.00;125.00;95.00;3123.00;328.68;2020.11;285.36;4.54;2758.00;0.83;0.95;0.00;341.44;5.00;0.00;0.00;5.00;16.80;0.88;475.00;548.00;0.00;0.00;0.00;5.00;0.88;475.00;548.00;660.00;247.00;0.00;142.00;1.00;103.00;12.00;670.00;13.00;146.00;254.00;0.00;100.00;3.00;1.00;5.00;8.00;0.00;5.00;8.00;0.00;7.00;31.00;453.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;119.00;0.00;262.11;0.00
52740d7e41bea4da802848fe89fb4844;5.50;36.00;0.00;36.00;0.00;0.00;822.33;2556.78;290.44;0.33;12.00;0.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.00;0.00;0.00;0.00;0.00;0.00;0.00;12.00;0.00;0.00;0.00;1.00;0.00;87.00;12.00;167.00;1.00;0.00;1.00;0.00;2.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00;9.00;77.00;14.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;90.00;0.00;82.77;1.00
958140c3dd5ec7cd8750adc8ea294378;7.00;502.00;30.00;144.00;0.00;543.00;556.04;1824.22;432.56;4.54;2277.00;0.81;0.95;6.00;742.53;0.00;6.00;0.20;0.00;0.00;0.00;0.00;807.00;6.00;1890.67;0.83;0.00;0.00;0.00;807.00;0.00;0.00;0.00;125.00;11.00;418.00;45.00;1940.00;0.00;0.00;26.00;0.00;80.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.00;34.00;453.00;42.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;375.00;0.00;389.76;1.00
a7e3f76010aa3dd353645d46df934a12;0.00;256.00;44.00;48.00;74.00;420.00;463.75;1939.16;240.14;7.27;1862.00;4.72;0.97;6.00;521.00;10.00;3.00;0.07;9.00;960.89;0.92;436.00;721.00;6.00;746.00;1.00;10.00;1.08;437.00;721.00;0.00;420.00;0.00;241.00;45.00;19.00;9.00;83.00;3.00;0.00;29.00;0.00;48.00;0.00;0.00;0.00;3.00;0.00;0.00;3.00;0.00;0.00;54.00;258.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;321.00;0.00;474.00;0.00
353eea55fbc256a0ea08f1050921d065;8.50;71.00;6.00;71.00;0.00;0.00;211.77;4052.51;460.73;8.51;604.00;0.89;1.07;6.00;196.00;0.00;6.00;1.00;0.00;0.00;0.00;0.00;604.00;6.00;196.00;1.07;0.00;0.00;0.00;604.00;0.00;0.00;0.00;0.00;0.00;71.00;6.00;604.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;71.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;196.00;0.00;196.00;1.00
b399873d3d35e91ef12c3a86a03dff16;2.00;302.00;29.00;87.00;41.00;1604.00;697.15;3167.68;285.60;3.77;1140.00;0.85;0.94;3.00;653.93;8.00;0.00;0.00;7.00;961.14;0.83;187.00;396.00;3.00;1092.00;0.96;8.00;1.05;188.00;396.00;0.00;11.00;0.00;151.00;8.00;124.00;29.00;655.00;8.00;0.00;196.00;0.00;71.00;4.00;2.00;0.00;8.00;0.00;0.00;8.00;0.00;2.00;63.00;389.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;176.00;0.00;310.34;0.00
ab96626f60800d990bea36569ce3a817;4.50;131.00;3.00;38.00;0.00;8.00;397.28;1299.05;318.20;0.92;120.00;0.78;0.95;0.00;502.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.00;0.00;0.00;0.00;0.00;0.00;0.00;15.00;0.00;0.00;0.00;57.00;0.00;68.00;3.00;78.00;0.00;0.00;16.00;0.00;21.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;107.00;24.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;503.00;0.00;502.67;0.00
2f6a20b7a25b78ce5bfe6380390b521f;5.00;210.00;21.00;68.00;36.00;2526.00;409.73;1968.29;181.56;4.86;1020.00;1.18;0.94;0.00;424.57;4.00;0.00;0.00;4.00;309.00;0.89;268.00;63.00;0.00;0.00;0.00;4.00;0.89;268.00;63.00;701.00;200.00;0.00;102.00;6.00;11.00;3.00;54.00;9.00;60.00;27.00;0.00;42.00;1.00;0.00;6.00;3.00;0.00;6.00;3.00;0.00;7.00;19.00;108.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;453.00;0.00;378.15;1.00
2d22f3d46afbc3d5bbec3a6f64e5e53d;6.50;80.00;5.00;0.00;15.00;0.00;167.05;1061.40;216.35;4.40;352.00;0.85;1.02;0.00;170.40;0.00;0.00;0.00;0.00;0.00;0.00;69.00;0.00;0.00;0.00;0.00;0.00;0.00;69.00;0.00;0.00;0.00;0.00;0.00;0.00;130.00;19.00;628.00;0.00;0.00;0.00;0.00;11.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.00;15.00;117.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;89.00;0.00;89.05;1.00
820050ea8e67f0544a9e23b51f29ea94;7.50;242.00;35.00;27.00;36.00;1087.00;238.51;1914.25;42.30;8.03;1944.00;0.80;0.94;0.00;214.40;4.00;0.00;0.00;3.00;20.00;0.88;314.00;157.00;0.00;0.00;0.00;4.00;1.29;315.00;157.00;0.00;0.00;0.00;12.00;0.00;201.00;37.00;1413.00;7.00;0.00;38.00;7.00;40.00;1.00;0.00;0.00;7.00;0.00;0.00;7.00;0.00;3.00;52.00;291.00;17.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;119.00;0.00;141.75;1.00
8726d14aabb8a0612ee7e2c038b73659;5.50;381.00;16.00;48.00;91.00;1818.00;389.98;1286.77;457.99;3.79;1445.00;0.81;0.94;0.00;425.00;4.00;0.00;0.00;4.00;631.00;0.88;465.00;53.00;0.00;0.00;0.00;4.00;0.88;465.00;53.00;1540.00;0.00;0.00;0.00;0.00;298.00;52.00;929.00;9.00;0.00;137.00;46.00;69.00;2.00;0.00;0.00;6.00;3.00;0.00;6.00;3.00;0.00;58.00;405.00;94.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;249.00;0.00;267.67;1.00
ab98bd46c269aa2b34b30b76bb7f845c;3.00;193.00;15.00;49.00;1.00;963.00;327.46;1561.62;399.90;6.94;1339.00;0.84;1.09;6.00;125.33;1.00;6.00;0.40;0.00;0.00;0.00;0.00;626.00;6.00;124.00;1.05;1.00;2.52;1.00;626.00;701.00;0.00;0.00;1.00;1.00;106.00;28.00;816.00;5.00;11.00;1.00;85.00;28.00;3.00;0.00;0.00;1.00;4.00;0.00;1.00;4.00;0.00;11.00;103.00;130.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;114.00;0.00;116.76;0.00
d57a967ed1ae95a2f8c3dfa8fa466b19;3.50;110.00;23.00;0.00;50.00;0.00;204.44;1191.85;210.15;5.45;600.00;0.85;0.97;0.00;217.74;7.00;0.00;0.00;6.00;470.00;0.83;208.00;0.00;0.00;0.00;0.00;7.00;1.07;209.00;0.00;0.00;0.00;0.00;36.00;5.00;222.00;78.00;1041.00;0.00;0.00;0.00;0.00;27.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;35.00;48.00;159.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;61.00;0.00;79.13;0.00
d3ebcfcf0b9bce1374adf36a55abe633;2.00;144.00;16.00;65.00;14.00;0.00;474.22;2170.00;288.39;3.28;473.00;0.75;1.04;0.00;290.50;3.00;0.00;0.00;2.00;454.00;0.93;65.00;172.00;0.00;0.00;0.00;3.00;1.46;66.00;172.00;0.00;0.00;0.00;0.00;0.00;233.00;31.00;779.00;0.00;0.00;0.00;0.00;36.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.00;17.00;111.00;86.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;153.00;0.00;152.52;0.00
d3ebcfcf0b9bce1374adf36a55abe633;2.00;144.00;16.00;65.00;14.00;0.00;474.22;2170.00;288.39;3.28;473.00;0.75;1.04;0.00;290.50;3.00;0.00;0.00;2.00;454.00;0.93;65.00;172.00;0.00;0.00;0.00;3.00;1.46;66.00;172.00;0.00;0.00;0.00;0.00;0.00;233.00;31.00;779.00;0.00;0.00;0.00;0.00;36.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.00;17.00;111.00;86.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;153.00;0.00;152.52;0.00
5a9144f505e3d2fb8e60a2e9df447cb4;2.50;180.00;17.00;22.00;4.00;910.00;678.16;1988.67;218.93;4.02;723.00;1.03;1.28;3.00;1033.18;0.00;0.00;0.00;0.00;0.00;0.00;1.00;363.00;3.00;4388.00;1.68;0.00;0.00;1.00;363.00;0.00;0.00;0.00;37.00;4.00;19.00;4.00;346.00;7.00;0.00;94.00;38.00;25.00;1.00;1.00;0.00;4.00;3.00;0.00;4.00;3.00;1.00;29.00;168.00;64.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3291.00;0.00;463.80;0.00
