student_id;prolog_score;nb_Subs;nb_CompleteSubs;av_CompleteSubs;nb_PointsAwarded;av_styleLength;av_ErrorLength;av_nmbSuccessTests;av_subLength;av_DiffRatio;nb_MockSubs;av_MockSubs;av_CompletedDiffRatio;nb_CompleteImportance3Subs;av_CompleteImportance3DiffRatio;av_MockDiffratio;nb_MockSuccessTests;nb_JanuaryImportance3SuccessTests;avdiffDeadline.1;nmbrDecemberSubs;nmbrCompleteDecemberSubs;nmbrJanuarySubs;nmbrCompleteJanuarySubs;nmbrSuccessTestsJanuary;nbCompleteOnTimeSubs.1;nmbMorningSubsOnTIme;nmbDaySubsOnTIme;nmbNightSubsOnTIme;nmbrAlmostCheat.1;nmbrCheat.1;nmbrCheatOnTime.1;nmbMorningubsOnTImeCompleted;nmbDaySubsOnTImeCompleted;nmbNightSubsOnTImeCompleted;nmbMorningubsOnTImeCompleted.1;nmbDaySubsOnTImeCompleted.1;nmbNightSubsOnTImeCompleted.1;nbMorningCompleteSubs;nDayCompleteSubs;nbNightCompleteSubs;nbMorningSubs;nmbDaySubs;nmbNightSubs;nmbrOctoberSubs;nmbrCompleteOctoberSubs;avNmbrShort_05;avNmbrQuiteShort_075;avNmbrQuiteLong_15;avNmbrLong_2;avNmbrAroundSol_0.25;avStyleLengthCompltedSubsJanuary;avStyleLengthCompltedSubsOctober;avStyleLength;binary_score;PointsFirst2WeeksProlog;nb_PointsLast2WeeksProlog
616e909578d6735af9353673a564f273;55;165;53;32;954;12095;1636;301;215113;69;8;5;89;0;0;27;24;18;94;425;70;163;24;1113;34;2;320;6;71;3;0;0;32;2;0;32;2;7;99;26;44;624;72;13;9;0;62;0;8;23;2420;0;85127;1;720;228
f48e83dd4c91e50a0990b2c1bd5e1b02;675;244;19;8;216;14808;4108;304;10689;58;26;11;84;2;14;69;157;157;66;272;8;470;26;1863;7;16;144;5;87;7;0;2;5;0;2;5;0;3;41;3;29;846;219;69;2;57;1;0;7;26;243;0;33719;1;0;0
836efd4645e5bfb6b81b37edf0399a9b;4;156;53;34;0;10895;5851;375;214597;68;12;8;105;3;92;55;113;113;81;61;12;527;123;3144;7;0;9;8;135;24;0;0;5;2;0;5;2;28;102;19;164;373;117;1;0;0;0;0;0;1;304;0;29412;0;0;0
1919eb66c99e09c5fa5462b82c0a85dd;45;233;55;24;563;12031;3985;342;164139;66;11;5;101;0;0;25;57;41;105;226;39;632;65;3080;19;21;193;14;127;15;2;1;17;1;1;17;1;31;92;8;250;771;54;25;12;32;12;0;16;4;332;0;22769;0;720;0
4568e5e0c1ef8b05020f2166c814c475;5;71;15;21;1347;14068;8946;497;231408;75;41;58;95;1;111;65;225;139;88;58;6;52;3;478;17;3;93;1;41;2;0;1;15;1;1;15;1;3;42;2;20;203;26;30;14;23;33;0;1;33;835;0;16681;1;720;228
0db698855ce7c05517b00dc54cb68790;55;25;14;56;387;1632;0;556;90928;89;4;16;96;1;1;5;38;32;98;0;0;107;36;985;9;0;18;23;38;5;1;0;7;2;0;7;2;4;39;3;10;119;26;6;1;0;33;0;0;67;148;0;2093;1;546;228
836efd4645e5bfb6b81b37edf0399a9b;4;156;53;34;0;10895;5851;375;214597;68;12;8;105;3;92;55;113;113;81;61;12;527;123;3144;7;0;9;8;135;24;0;0;5;2;0;5;2;28;102;19;164;373;117;1;0;0;0;0;0;1;304;0;29412;0;0;0
7f38b1c091a816493ae4945cf6aa0873;5;53;20;38;0;2513;1479;37;138392;85;2;4;111;2;1;1;42;42;116;71;27;63;8;305;5;0;0;26;53;10;0;0;0;5;0;0;5;0;20;26;0;63;160;8;2;12;0;0;0;25;76;0;15087;0;0;0
f48e83dd4c91e50a0990b2c1bd5e1b02;675;244;19;8;216;14808;4108;304;10689;58;26;11;84;2;14;69;157;157;66;272;8;470;26;1863;7;16;144;5;87;7;0;2;5;0;2;5;0;3;41;3;29;846;219;69;2;57;1;0;7;26;243;0;33719;1;0;0
a3d71ac66f475dfb20cd71fad571e7cc;85;39;15;38;720;6021;5682;336;229323;78;3;8;99;0;0;111;12;12;87;44;8;50;7;333;5;0;52;0;22;1;0;0;5;0;0;5;0;8;20;0;20;110;0;9;8;22;11;0;0;56;202;0;94;1;720;0
8d85b6803e45303bcf821dea90b3a031;6;156;36;23;960;8821;7174;426;99515;59;24;15;104;4;78;48;227;227;71;0;0;456;74;2983;0;0;0;0;99;2;0;0;0;0;0;0;0;6;71;16;34;379;124;81;19;31;48;2;6;12;451;0;35901;1;720;0
fca8ee584f4b7291a5e36c32a3f58fe3;6;171;35;2;197;6306;3312;411;282802;75;34;2;95;0;0;43;210;143;6;235;17;541;62;3482;5;0;108;0;165;5;2;0;5;0;0;5;0;2;71;14;25;733;117;14;4;29;57;0;0;14;251;0;24749;1;0;228
807be05ad34ca22fe59be9fbfe7d94fd;45;363;70;19;1102;10616;5546;391;200249;67;98;27;87;8;146;79;751;568;8;578;38;695;74;2817;36;136;699;0;240;3;1;8;28;0;8;28;0;50;100;0;515;1288;0;33;10;52;6;15;0;18;787;0;97755;0;720;524
2f840e664922cd5532a517b4ddc49f0d;7;283;28;1;120;3018;10595;296;323522;74;81;29;92;7;54;65;403;403;125;246;4;886;62;3851;0;0;0;0;159;11;0;0;0;0;0;0;0;4;29;34;98;626;417;9;1;0;0;11;0;67;340;0;36322;1;240;0
ef2fb32b1b00eb1ac656339d58449ab3;675;116;27;23;1358;72;4452;316;137114;53;16;14;87;0;0;48;88;24;58;444;14;198;22;593;11;0;243;0;42;3;3;0;11;0;0;11;0;0;50;6;2;707;69;47;14;53;32;0;2;13;602;0;77321;1;720;796
b64fcfbb8cb642ccdde1cad5d1a9a95d;325;290;17;6;33;2505;11083;268;14004;4;67;23;57;2;1;35;298;298;57;123;6;699;34;2702;7;0;103;0;78;3;2;0;7;0;0;7;0;12;35;0;174;696;11;2;0;0;1;0;0;0;919;0;71413;0;66;0
369a1f5893a0c5de3acf72278ad8651e;6;91;7;8;240;18716;9187;277;57305;63;4;4;131;0;0;28;21;21;127;29;3;374;15;1619;2;0;10;0;59;6;0;0;2;0;0;2;0;3;20;1;53;344;29;13;4;0;0;23;0;46;262;0;21867;1;480;0
4bad2737c0de0cc8e8e58ef64349b22a;6;115;13;11;286;1417;11089;423;228323;53;52;45;71;4;36;56;337;307;67;155;14;327;15;1672;0;2;4;0;90;4;0;0;0;0;0;0;0;2;33;1;78;507;10;16;2;5;12;0;0;38;386;0;39978;1;240;166
637b88f01d269e7ebf9cba9f473c9ab4;35;54;3;6;197;28407;257;42;59363;67;20;37;12;0;0;17;107;43;62;1;0;201;31;1804;0;0;0;0;53;4;0;0;0;0;0;0;0;10;17;4;46;140;36;6;0;0;1;0;0;0;143;0;14335;0;0;228
fdbd5706bd9e9000aba7eb8107a6b70e;45;80;1;1;203;31315;13475;244;4931;53;0;0;61;0;0;0;0;0;53;0;0;297;26;1504;0;0;0;0;54;4;0;0;0;0;0;0;0;0;27;0;0;294;83;80;1;38;56;0;0;6;450;0;43333;0;0;0
6eddc10fb359b14a459c69c71c0ed679;4;42;4;1;0;10667;4057;298;77305;46;7;17;54;0;0;48;50;50;84;0;0;8;1;64;5;0;23;0;8;0;0;0;5;0;0;5;0;1;9;0;8;58;0;1;0;0;0;0;0;1;348;0;1936;0;0;0
2f840e664922cd5532a517b4ddc49f0d;7;283;28;1;120;3018;10595;296;323522;74;81;29;92;7;54;65;403;403;125;246;4;886;62;3851;0;0;0;0;159;11;0;0;0;0;0;0;0;4;29;34;98;626;417;9;1;0;0;11;0;67;340;0;36322;1;240;0
297864776728a8659cca53ea53c482da;3;331;25;8;248;11593;5726;251;44707;58;12;4;67;0;0;27;20;20;45;174;8;607;41;3173;7;0;358;0;118;3;0;0;7;0;0;7;0;12;42;4;183;850;104;82;1;77;0;1;0;15;696;0;56172;0;0;0
924a5869cff18210c8ff609fd2c88096;45;65;13;2;480;10855;3686;291;90923;51;2;3;84;0;0;21;10;10;51;4;1;176;12;377;8;8;37;0;25;3;3;2;6;0;2;6;0;7;20;0;65;186;0;26;6;77;0;0;0;8;284;0;23215;0;480;0
6b4a89ff3b64a228f03fd59d41de89d8;2;71;20;28;240;17408;5746;335;196935;109;8;11;15;2;169;94;59;59;136;5;0;311;51;1744;11;0;132;0;55;6;0;0;11;0;0;11;0;4;33;30;31;287;185;7;2;0;0;0;29;71;381;0;41851;0;480;0
b70bae1bd72b4f0f7f7e617de2bf4436;2;374;31;8;815;13695;7327;274;84794;75;25;7;154;0;0;53;115;86;102;102;7;476;45;1811;5;0;87;0;118;8;1;0;5;0;0;5;0;4;70;0;65;871;0;145;13;67;1;1;18;13;397;0;33778;0;720;190
8d85b6803e45303bcf821dea90b3a031;6;156;36;23;960;8821;7174;426;99515;59;24;15;104;4;78;48;227;227;71;0;0;456;74;2983;0;0;0;0;99;2;0;0;0;0;0;0;0;6;71;16;34;379;124;81;19;31;48;2;6;12;451;0;35901;1;720;0
4bad2737c0de0cc8e8e58ef64349b22a;6;115;13;11;286;1417;11089;423;228323;53;52;45;71;4;36;56;337;307;67;155;14;327;15;1672;0;2;4;0;90;4;0;0;0;0;0;0;0;2;33;1;78;507;10;16;2;5;12;0;0;38;386;0;39978;1;240;166
cfbbd70d324c775904b25d1304417bdc;35;40;23;58;360;983;71;52;16556;92;3;8;98;2;101;79;48;48;108;4;4;123;67;1010;0;0;1;0;72;20;0;0;0;0;0;0;0;36;39;0;77;58;0;7;4;0;0;0;0;1;304;0;30181;0;720;0
058f06089e42031d74df557e792c77ca;2;344;33;1;240;20993;7191;369;59138;59;45;13;98;1;1;24;250;250;31;444;37;605;45;2679;4;0;84;0;191;17;1;0;4;0;0;4;0;16;73;4;250;963;44;14;2;93;7;0;0;0;148;0;23591;0;0;0
de53b347c1bf0e9909ef3af81469c28b;35;113;8;7;253;50032;8255;303;71986;59;8;7;106;0;0;38;19;19;36;26;3;189;12;1051;0;0;4;0;33;0;0;0;0;0;0;0;0;0;14;2;6;216;12;19;1;84;16;0;0;0;340;0;3685;0;0;100
5309940cc535cdf35ece7e95efd12418;35;95;17;18;650;11154;3499;209;298674;58;0;0;75;0;0;0;0;0;64;151;13;13;2;83;9;1;30;0;53;7;0;1;8;0;1;8;0;1;31;0;1;235;1;43;8;53;7;0;0;4;1028;0;47675;0;720;100
251c436e4c3d9b844e6aa2a9a0801cac;15;117;44;38;1154;11856;7644;394;185381;101;2;2;114;1;103;57;21;21;99;75;23;188;57;1344;0;0;19;0;105;7;0;0;0;0;0;0;0;8;70;20;11;250;65;54;14;3;17;24;6;22;221;0;18963;0;720;296
bb3a475d3448c2fb4921e93a8c13b372;0;140;33;24;0;2274;1536;336;129283;83;26;19;135;13;155;97;45;0;121;81;21;230;36;1195;0;0;0;0;44;8;0;0;0;0;0;0;0;3;53;4;10;289;22;10;3;0;0;1;1;8;203;0;17513;0;0;0
63db0a702f95112ee3c1aca1c1597ea2;1;249;49;2;1010;17876;1288;312;134244;81;52;21;109;1;1;56;215;215;88;75;22;349;56;1683;0;0;4;0;106;5;0;0;0;0;0;0;0;0;64;32;0;415;100;91;18;42;2;1;14;22;334;0;26625;0;720;0
9607418e1057cf12a0c13bac1ecd602c;0;8;1;13;0;3;8;163;4895;133;0;0;119;0;0;0;0;0;133;0;0;92;20;505;0;0;9;0;21;4;0;0;0;0;0;0;0;0;8;13;0;58;51;8;1;12;0;38;0;12;280;0;26686;0;0;0
c7886dcc52e9dd444e237370028702fd;10;63;23;37;0;11225;6324;441;171327;73;9;14;83;1;87;7;88;88;0;0;0;345;57;1946;0;0;0;0;61;1;0;0;0;0;0;0;0;27;40;0;90;287;0;0;0;0;0;0;0;0;214;0;19027;1;0;0
248f40f5d95451869ef4f19e84236c3c;7;24;3;13;0;32;2417;858;3629;74;15;63;88;1;112;88;194;194;0;0;0;158;26;1228;0;0;0;0;4;0;0;0;0;0;0;0;0;6;19;1;34;111;13;0;0;0;0;0;0;0;663;0;66338;1;0;0
5c597ead85c1c9c59619d671a54fd4c7;95;18;2;11;0;2222;1244;283;98711;73;0;0;106;0;0;0;0;0;0;50;1;408;33;2570;0;0;0;0;126;5;0;0;0;0;0;0;0;13;25;0;252;309;0;0;0;0;0;0;0;0;955;0;86632;1;0;0
e26ac82b6e0d0a68f9f00f7d4f0e631b;85;12;0;0;0;125;12967;558;286633;52;8;67;0;0;0;66;52;52;0;0;0;35;5;289;0;0;0;0;2;0;0;0;0;0;0;0;0;1;4;0;2;33;0;0;0;0;0;0;0;0;1103;0;11032;1;0;0
28050489e3cd44c63d92bd2182ba242f;55;28;12;43;0;106;80;354;59271;72;0;0;96;0;0;0;0;0;0;0;0;166;20;768;0;0;0;0;18;0;0;0;0;0;0;0;0;0;20;0;0;166;0;0;0;0;0;0;0;0;73;0;732;1;0;0
5a1b2d3951831730d42202025ec58293;55;148;32;22;0;22984;6768;355;176541;78;5;3;128;0;0;48;67;67;0;0;0;877;78;3764;0;0;0;0;172;2;0;0;0;0;0;0;0;7;67;4;73;699;105;0;0;0;0;0;0;0;416;0;41621;1;0;0
2227208cd5ff0530c855673c20735d00;5;152;22;14;0;13826;5468;351;90034;82;8;5;79;0;0;31;41;41;0;294;31;258;6;771;3;0;104;4;108;9;5;0;3;0;0;3;0;10;46;2;124;627;61;0;0;0;0;0;0;0;1431;0;38786;1;0;0
5469c078c82cf937acb36a35c00400b0;45;147;22;15;0;13034;5586;443;205045;66;30;2;79;6;101;71;256;230;0;250;26;524;48;2416;23;24;298;12;121;11;7;4;19;0;4;19;0;10;82;0;48;913;17;0;0;0;0;0;0;0;581;0;406;0;0;0
524f8ae24afa96a75e234adef594965a;6;23;5;22;0;13287;278;457;6247;98;0;0;75;0;0;0;0;0;0;15;3;24;10;280;0;0;0;0;7;0;0;0;0;0;0;0;0;2;12;1;10;24;12;0;0;0;0;0;0;0;656;0;50907;1;0;0
98519a0a5d3ee19271cd5d3d34586d28;375;25;14;56;0;1616;0;444;145584;107;0;0;79;0;0;0;0;0;0;6;4;60;31;551;0;0;0;0;10;2;0;0;0;0;0;0;0;7;28;0;13;53;0;0;0;0;0;0;0;0;598;0;54674;0;0;0
9fed8817a4b81f5a63b9f56938b7974a;3;92;24;26;0;32391;17648;361;141948;74;21;23;107;0;0;31;91;91;0;63;22;129;19;566;0;0;0;0;14;7;0;0;0;0;0;0;0;0;23;18;0;123;69;0;0;0;0;0;0;0;1109;0;5281;0;0;0
da4fde30dabeda93d632b9db169f3cc6;45;104;12;12;0;5231;3012;388;145946;64;43;41;67;8;74;49;279;127;0;147;13;239;20;1078;0;0;1;0;24;3;0;0;0;0;0;0;0;16;17;0;181;219;7;0;0;0;0;0;0;0;166;0;10267;0;0;0
e0410dad8ae43d0a8a73ae0407607f41;225;211;49;23;0;17888;1066;406;207046;91;35;17;129;5;106;51;221;221;0;463;64;448;48;2426;0;0;0;0;115;14;0;0;0;0;0;0;0;5;104;3;60;804;47;0;0;0;0;0;0;0;667;0;45882;0;0;0
5d8e58e81bf8945977d26566824396a2;4;29;3;1;0;10262;5297;231;202359;46;4;14;41;1;14;27;16;16;0;208;25;321;42;2312;0;0;0;0;122;7;0;0;0;0;0;0;0;9;42;16;92;293;144;0;0;0;0;0;0;0;240;0;24704;0;0;0
f5d6bb1d0d55e276db6b8f10ede42d75;2;155;25;16;0;27148;13138;339;156877;56;40;26;109;0;0;35;202;202;0;74;26;681;33;3581;11;100;260;0;183;12;3;5;6;0;5;6;0;48;46;0;557;781;0;0;0;0;0;0;0;0;951;0;62396;0;0;0
09ac7486cd681a42db88b410e8b45758;3;1;1;1;0;0;0;2;2840;75;0;0;75;0;0;0;0;0;0;2;0;417;21;2080;0;0;0;0;86;6;0;0;0;0;0;0;0;6;11;4;70;315;34;0;0;0;0;0;0;0;743;0;74305;0;0;0
5694216be70f073f0bac1807479b63af;5;20;4;2;0;1162;466;415;3266;98;0;0;129;0;0;0;0;0;0;0;0;26;6;123;0;0;0;0;4;1;0;0;0;0;0;0;0;2;4;0;4;24;0;0;0;0;0;0;0;0;148;0;148;1;0;0
5d8e58e81bf8945977d26566824396a2;4;29;3;1;0;10262;5297;231;202359;46;4;14;41;1;14;27;16;16;0;208;25;321;42;2312;0;0;0;0;122;7;0;0;0;0;0;0;0;9;42;16;92;293;144;0;0;0;0;0;0;0;240;0;24704;0;0;0
85dc0008b99233d12656f686d3bd530f;475;239;26;11;0;10187;4341;245;11883;53;31;13;84;0;0;74;191;191;0;275;25;609;38;2473;6;0;87;0;159;5;1;0;6;0;0;6;0;13;57;5;191;867;93;0;0;0;0;0;0;0;234;0;25253;0;0;0
ebe581db844c0a77f7bfa8cb849cc151;4;60;4;7;0;19687;2507;245;42533;68;0;0;94;0;0;0;0;0;0;0;0;107;9;344;13;26;72;0;48;3;0;3;10;0;3;10;0;4;24;1;65;209;6;0;0;0;0;0;0;0;516;0;28731;0;0;0
ebe38b40974cc3a40250813793ae8949;4;109;20;18;0;21457;5222;265;145996;102;9;8;14;0;0;33;36;36;0;50;2;206;20;654;14;0;142;94;142;3;0;0;8;6;0;8;6;0;58;20;3;646;341;0;0;0;0;0;0;0;138;0;63087;0;0;0
f8b682f46f087546d4433d9362aaf881;5;146;29;2;0;17975;8249;373;13549;57;11;8;77;2;103;78;99;99;0;0;0;526;70;3192;0;0;0;0;95;1;0;0;0;0;0;0;0;7;47;16;86;344;96;0;0;0;0;0;0;0;222;0;222;1;0;0
9ea20a31044779f7d19df6242c72254e;25;15;0;0;0;5688;5872;207;225493;41;15;1;0;0;0;41;31;31;0;169;4;189;4;911;6;0;222;0;43;0;0;0;6;0;0;6;0;2;10;0;52;375;17;0;0;0;0;0;0;0;3983;0;227667;0;0;0
5a7336f903da2ee37823b79802dc52bb;35;123;22;18;0;10754;4306;4;99971;105;10;8;109;1;103;39;60;60;0;290;36;221;20;660;0;0;0;0;71;8;0;0;0;0;0;0;0;31;25;0;311;200;0;0;0;0;0;0;0;0;67;0;16121;0;0;0
5694216be70f073f0bac1807479b63af;5;20;4;2;0;1162;466;415;3266;98;0;0;129;0;0;0;0;0;0;0;0;26;6;123;0;0;0;0;4;1;0;0;0;0;0;0;0;2;4;0;4;24;0;0;0;0;0;0;0;0;148;0;148;1;0;0
d5f818654f04e0da887993a2093c6fe3;15;52;5;1;0;10008;7692;531;136569;57;24;46;82;2;87;45;189;189;0;0;0;135;24;942;0;0;0;0;25;5;0;0;0;0;0;0;0;4;13;7;19;26;90;0;0;0;0;0;0;0;245;0;24467;0;0;0
d28f720a1d43727a0984b41aa4e2b7cd;1;48;6;13;0;21125;6342;242;57825;76;0;0;78;0;0;0;0;0;0;0;0;421;39;1354;0;0;0;0;132;4;0;0;0;0;0;0;0;0;34;5;0;374;47;0;0;0;0;0;0;0;283;0;28297;0;0;0
85f0e9fefa2f13343312dd5248df1b0e;3;226;28;12;0;22255;13085;34;167027;71;31;14;102;3;94;56;230;230;0;0;0;607;50;3094;0;0;0;0;103;11;0;0;0;0;0;0;0;7;51;13;85;470;160;0;0;0;0;0;0;0;302;0;2209;0;0;0
8a1aaff708007d62918330d0119f1d45;15;34;8;24;0;15682;1412;35;39035;76;0;0;77;0;0;0;0;0;0;9;3;34;8;119;12;11;141;0;54;6;4;0;12;0;0;12;0;4;22;0;32;168;0;0;0;0;0;0;0;0;50;0;122;0;0;0
85dc0008b99233d12656f686d3bd530f;475;239;26;11;0;10187;4341;245;11883;53;31;13;84;0;0;74;191;191;0;275;25;609;38;2473;6;0;87;0;159;5;1;0;6;0;0;6;0;13;57;5;191;867;93;0;0;0;0;0;0;0;234;0;25253;0;0;0
323066777940e383528e9335db9b8baf;3;117;19;16;66;10277;1737;322;3132;62;5;4;1;0;0;2;25;25;0;40;6;502;38;2769;0;0;0;0;59;10;0;0;0;0;0;0;0;2;45;0;32;539;0;0;0;0;0;0;0;0;204;0;1994;0;720;0
9793f71a10fe769b53ba4a08130149b3;2;125;14;11;0;12067;3923;328;87286;72;13;1;151;0;0;29;72;72;0;207;32;203;21;984;0;0;0;0;74;6;0;0;0;0;0;0;0;0;41;12;0;287;123;0;0;0;0;0;0;0;290;0;26762;0;0;0
82769e8ab654876c9a572fcf335e16df;1;36;11;31;0;544;522;408;57556;102;0;0;81;0;0;0;0;0;0;0;0;139;28;592;0;0;0;0;30;5;0;0;0;0;0;0;0;1;17;10;1;88;50;0;0;0;0;0;0;0;77;0;7729;0;0;0
b2f090b48e5eb9a2383c3841b67f6bd0;1;68;13;19;0;8165;4659;374;78494;83;1;1;105;1;1;1;21;21;0;354;23;393;22;1257;0;0;0;0;91;10;0;0;0;0;0;0;0;5;40;0;39;614;94;0;0;0;0;0;0;0;224;0;23218;0;0;0
994d48a446c6f153b71b8634e4b87186;2;63;20;32;0;10762;974;303;102933;75;5;8;114;0;0;29;7;7;0;223;12;258;23;900;0;0;0;0;112;10;0;0;0;0;0;0;0;15;26;6;152;361;80;0;0;0;0;0;0;0;141;0;19745;0;0;0
38410f1295334eb7ad4f0884ae82631e;35;5;2;4;0;40;392;2;3432;101;0;0;112;0;0;0;0;0;0;0;0;9;3;24;0;0;0;0;3;2;0;0;0;0;0;0;0;1;0;2;3;0;6;0;0;0;0;0;0;0;115;0;11467;0;0;0
467d01b311985960c26eeb109bafba01;45;18;2;11;0;22756;1089;78;165689;53;0;0;53;0;0;0;0;0;0;1;0;113;4;344;0;0;0;0;19;2;0;0;0;0;0;0;0;0;4;0;4;110;0;0;0;0;0;0;0;0;1183;0;1183;0;0;0
da4fde30dabeda93d632b9db169f3cc6;45;104;12;12;0;5231;3012;388;145946;64;43;41;67;8;74;49;279;127;0;147;13;239;20;1078;0;0;1;0;24;3;0;0;0;0;0;0;0;16;17;0;181;219;7;0;0;0;0;0;0;0;166;0;10267;0;0;0
ebe38b40974cc3a40250813793ae8949;4;109;20;18;0;21457;5222;265;145996;102;9;8;14;0;0;33;36;36;0;50;2;206;20;654;14;0;142;94;142;3;0;0;8;6;0;8;6;0;58;20;3;646;341;0;0;0;0;0;0;0;138;0;63087;0;0;0
c01c8beb003efd4b81359ef637046745;25;410;34;8;0;16357;10526;258;73656;6;3;1;9;1;14;1;6;6;0;1244;96;648;32;2326;0;0;14;0;325;25;0;0;0;0;0;0;0;25;112;10;284;1540;232;0;0;0;0;0;0;0;196;0;31701;0;0;0
ae836a26b63c20701a40205edcefce2f;15;297;42;14;0;14562;6706;264;4578;47;84;28;124;0;0;13;165;165;0;249;21;1086;145;5899;5;0;56;35;113;5;1;0;5;0;0;5;0;3;144;25;143;1175;120;0;0;0;0;0;0;0;578;0;53479;0;0;0
c01c8beb003efd4b81359ef637046745;25;410;34;8;0;16357;10526;258;73656;6;3;1;9;1;14;1;6;6;0;1244;96;648;32;2326;0;0;14;0;325;25;0;0;0;0;0;0;0;25;112;10;284;1540;232;0;0;0;0;0;0;0;196;0;31701;0;0;0
ae836a26b63c20701a40205edcefce2f;15;297;42;14;0;14562;6706;264;4578;47;84;28;124;0;0;13;165;165;0;249;21;1086;145;5899;5;0;56;35;113;5;1;0;5;0;0;5;0;3;144;25;143;1175;120;0;0;0;0;0;0;0;578;0;53479;0;0;0
18c869642a2dd915e6b4965d9ea69192;0;10;5;5;0;972;436;17;3048;93;0;0;112;0;0;0;0;0;0;0;0;10;5;17;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;0;0;10;0;0;0;0;0;0;0;0;113;0;1128;0;0;0
90bcfbd7e2a5a7231dfa2b4665f7cfc8;10;67;35;52;2760;3027;1946;724;219015;78;19;28;99;3;77;64;244;107;9;97;27;138;18;919;42;0;144;40;55;2;1;0;29;13;0;29;13;0;84;25;0;304;115;42;29;33;33;2;14;12;68;32;7993;1;720;2400
f46cec5895645b56786947a06217de0b;9;86;26;3;1607;8567;6126;55;474921;125;25;29;114;0;0;195;231;19;94;135;20;50;9;225;43;10;151;2;37;1;1;1;40;2;1;40;2;2;68;7;26;294;7;55;21;2;24;7;4;44;373;19;36826;1;1052;1442
d376168e6f7b7dc1b943a6394111a244;95;53;26;49;2760;19004;5728;481;528091;285;3;6;392;2;645;626;67;0;265;119;27;0;0;0;27;0;73;48;25;3;2;0;18;9;0;18;9;5;42;32;7;165;114;49;23;6;2;6;35;39;0;249;88344;1;2160;2400
3d112d6508b0d89937b2c0c5d6cb885e;85;357;44;12;2760;12099;368;497;334634;69;102;29;75;3;109;72;1050;20;71;549;53;170;15;661;65;121;710;75;177;4;2;9;44;12;9;44;12;37;104;15;314;1245;209;215;33;39;28;3;5;23;286;151;28808;1;886;2400
6a964535de6cb8a8e8a4e478a3c81166;775;313;56;18;2760;17104;9439;485;330437;74;51;16;82;4;107;86;683;0;7;438;40;30;2;105;83;66;349;223;193;18;11;3;49;31;3;49;31;3;114;65;82;767;506;262;52;48;16;2;6;25;380;61;4731;1;720;2400
7929ed3116ec3c84ac1439f42d648359;75;600;73;12;2760;11052;3575;419;16734;66;125;21;98;7;88;63;1051;314;85;972;48;1241;109;6279;61;229;918;78;442;13;5;3;55;3;3;55;3;36;195;11;723;2509;300;202;27;38;22;8;7;2;507;92;39711;1;720;2400
7acaf3ef61a639c8a815ee784668df02;8;75;28;37;2760;4699;2485;537;182832;12;8;11;132;2;157;128;108;0;127;27;8;185;10;588;23;7;65;8;39;2;1;5;16;2;5;16;2;14;50;2;88;265;8;51;20;33;16;0;2;27;243;30;38842;1;1440;2400
9ea2e222745d4c2b245fdd60ebb234c7;55;195;66;34;1037;11218;10178;567;198517;72;47;24;9;8;79;62;568;550;89;255;23;367;107;3530;50;75;375;22;151;10;5;8;39;3;8;39;3;57;132;4;221;707;23;70;19;6;6;3;13;19;722;98;68893;1;720;228
8a5df21fb4c7fc5beb0b75460eaffa20;5;34;21;62;2760;7847;4871;597;191941;85;3;9;106;2;7;7;62;0;85;227;32;16;3;131;51;48;83;157;59;1;1;8;16;27;8;16;27;15;44;35;107;145;219;31;19;39;19;0;16;26;1212;89;52421;1;720;2400
8901eb8d73ddc352b4c6d80fd1e952a4;7;160;59;37;1074;8395;3633;443;162783;72;16;1;97;0;0;38;79;61;69;113;8;340;103;3042;21;1;264;1;92;4;2;0;21;0;0;21;0;51;85;0;125;523;1;38;12;34;34;3;0;29;184;16;18353;1;720;708
d9ec55996070ce51c29b18dff2f1c380;75;100;32;32;2760;6828;1636;608;256792;78;24;24;106;4;122;87;265;30;81;305;8;388;35;1583;21;106;513;5;124;7;7;5;16;0;5;16;0;16;69;1;181;921;6;49;21;35;29;2;6;2;788;100;51386;1;720;2400
2d072e692708604d3dca8d5b20f843fa;475;161;41;25;1327;17284;8527;447;272586;85;30;19;99;1;133;84;278;123;84;249;21;239;16;1209;44;17;458;44;144;6;5;1;40;3;1;40;3;4;99;4;107;811;59;72;25;39;17;4;1;31;1136;158;98624;0;720;568
5f9f08141f74a4703e797172519de49b;45;122;34;28;2760;20889;1397;365;276272;65;12;1;98;3;165;114;93;0;57;70;2;18;4;55;42;0;153;6;23;2;2;0;38;4;0;38;4;1;61;16;34;245;73;93;27;61;15;0;2;16;291;35;41236;0;2160;2400
a50ea4177bf35a0dbeb6743f2cb5437f;45;93;23;25;2760;20198;4387;406;255135;71;10;11;103;2;178;12;71;0;71;215;25;18;3;49;27;10;211;10;78;0;0;2;20;5;2;20;5;7;63;7;53;445;17;65;18;35;28;2;3;32;61;249;31938;0;720;2400
e9f266f01d0e49a16db411d65e2f4e72;45;89;24;27;2760;4261;2849;743;547074;114;42;47;105;2;172;144;445;45;89;45;7;131;19;782;30;8;61;29;54;3;2;6;10;14;6;10;14;6;35;46;10;187;200;45;20;24;16;0;7;53;261;30;23163;0;2020;2400
